,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,new_date,year,date,first_or_second_half_of_year,crime
168860,I172018121,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C11,340,,2017-03-07 11:08:00,2017,3,Tuesday,11,Part Two,POTOSI ST,42.3068541,-71.06469209,"(42.30685410, -71.06469209)",03,2017,2017.03,2017.1,Heroin
168882,I172018097,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C6,914,,2017-03-07 10:20:00,2017,3,Tuesday,10,Part Two,GENERAL LAWRENCE J LOGAN ,42.3274691,-71.0537141,"(42.32746910, -71.05371410)",03,2017,2017.03,2017.1,Heroin
168947,I172018030,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A7,24,,2017-03-06 10:34:00,2017,3,Monday,10,Part Two,EUTAW ST,42.37949215,-71.03685008,"(42.37949215, -71.03685008)",03,2017,2017.03,2017.1,Heroin
168963,I172018015,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A1,115,,2017-03-06 21:29:00,2017,3,Monday,21,Part Two,SOUTH ST,42.35110203,-71.05735186,"(42.35110203, -71.05735186)",03,2017,2017.03,2017.1,Heroin
168996,I172017985,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D4,171,,2017-03-06 18:00:00,2017,3,Monday,18,Part Two,HARRISON AVE,42.33511904,-71.0749171,"(42.33511904, -71.07491710)",03,2017,2017.03,2017.1,Heroin
169043,I172017936,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",A7,16,,2017-03-06 17:05:00,2017,3,Monday,17,Part Two,CONDOR ST,42.38257493,-71.03026362,"(42.38257493, -71.03026362)",03,2017,2017.03,2017.1,Heroin
169044,I172017936,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A7,16,,2017-03-06 17:05:00,2017,3,Monday,17,Part Two,CONDOR ST,42.38257493,-71.03026362,"(42.38257493, -71.03026362)",03,2017,2017.03,2017.1,Heroin
169149,I172017812,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,441,,2017-03-06 10:44:00,2017,3,Monday,10,Part Two,NIGHTINGALE ST,42.29474312,-71.08503786,"(42.29474312, -71.08503786)",03,2017,2017.03,2017.1,Heroin
169559,I172017373,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,464,,2017-03-04 11:48:00,2017,3,Saturday,11,Part Two,HARVARD ST,42.29190075,-71.09029516,"(42.29190075, -71.09029516)",03,2017,2017.03,2017.1,Heroin
169673,I172017249,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,B2,332,,2017-03-03 18:58:00,2017,3,Friday,18,Part Two,COLUMBIA RD,42.31519665,-71.06678387,"(42.31519665, -71.06678387)",03,2017,2017.03,2017.1,Heroin
169674,I172017248,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",E13,572,,2017-03-03 18:30:00,2017,3,Friday,18,Part Two,WASHINGTON ST,42.31538436,-71.09870021,"(42.31538436, -71.09870021)",03,2017,2017.03,2017.1,Heroin
169700,I172017221,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,,2017-03-03 18:49:00,2017,3,Friday,18,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",03,2017,2017.03,2017.1,Heroin
169701,I172017220,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,,2017-03-03 18:48:00,2017,3,Friday,18,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",03,2017,2017.03,2017.1,Heroin
169719,I172017202,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,177,,2017-03-03 17:54:00,2017,3,Friday,17,Part Two,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.36183857, -71.05976489)",03,2017,2017.03,2017.1,Heroin
169721,I172017200,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,177,,2017-03-03 16:00:00,2017,3,Friday,16,Part Two,NEW SUDBURY ST,42.36183857,-71.05976489,"(42.36183857, -71.05976489)",03,2017,2017.03,2017.1,Heroin
169911,I172016970,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,319,,2017-03-02 19:26:00,2017,3,Thursday,19,Part Two,SEAVER ST,42.30603974,-71.0862124,"(42.30603974, -71.08621240)",03,2017,2017.03,2017.1,Heroin
169923,I172016956,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,,2017-03-02 19:07:57,2017,3,Thursday,19,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",03,2017,2017.03,2017.1,Heroin
169924,I172016955,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,,2017-03-02 19:07:00,2017,3,Thursday,19,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",03,2017,2017.03,2017.1,Heroin
169955,I172016923,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,E13,303,,2017-03-02 17:18:00,2017,3,Thursday,17,Part Two,BRAGDON ST,42.31888243,-71.09929423,"(42.31888243, -71.09929423)",03,2017,2017.03,2017.1,Heroin
169958,I172016919,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,E13,930,,2017-03-02 17:00:00,2017,3,Thursday,17,Part Two,COLUMBUS AVE,42.31525065,-71.09772652,"(42.31525065, -71.09772652)",03,2017,2017.03,2017.1,Heroin
169977,I172016897,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",E5,667,,2017-03-02 16:24:00,2017,3,Thursday,16,Part Two,COTTON ST,42.29051392,-71.128567,"(42.29051392, -71.12856700)",03,2017,2017.03,2017.1,Heroin
169992,I172016883,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D4,271,,2017-03-02 18:00:00,2017,3,Thursday,18,Part Two,GAGE ST,42.33501801,-71.07592372,"(42.33501801, -71.07592372)",03,2017,2017.03,2017.1,Heroin
170006,I172016871,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,D4,594,,2017-03-02 14:40:00,2017,3,Thursday,14,Part Two,MASSACHUSETTS AVE,42.34186952,-71.0837219,"(42.34186952, -71.08372190)",03,2017,2017.03,2017.1,Heroin
170027,I172016850,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,B2,909,,2017-03-02 13:48:35,2017,3,Thursday,13,Part Two,TREMONT ST,42.3346705,-71.088934,"(42.33467050, -71.08893400)",03,2017,2017.03,2017.1,Heroin
170038,I172016837,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,A7,21,,2017-03-02 12:35:00,2017,3,Thursday,12,Part Two,PARIS ST,42.37442697,-71.03527876,"(42.37442697, -71.03527876)",03,2017,2017.03,2017.1,Heroin
170161,I172016697,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,B2,611,,2017-03-01 21:34:00,2017,3,Wednesday,21,Part Two,HUNTINGTON AVE,42.33326323,-71.1084841,"(42.33326323, -71.10848410)",03,2017,2017.03,2017.1,Heroin
170166,I172016691,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D4,165,,2017-03-01 20:37:00,2017,3,Wednesday,20,Part Two,HARRISON AVE,42.34285014,-71.06516235,"(42.34285014, -71.06516235)",03,2017,2017.03,2017.1,Heroin
170175,I172016680,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A1, ,,2017-03-01 20:06:00,2017,3,Wednesday,20,Part Two,,,,"(0.00000000, 0.00000000)",03,2017,2017.03,2017.1,Heroin
170179,I172016679,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C11,382,,2017-03-01 20:25:00,2017,3,Wednesday,20,Part Two,GALLIVAN BLVD,42.28277621,-71.05414046,"(42.28277621, -71.05414046)",03,2017,2017.03,2017.1,Heroin
170231,I172016626,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,244,,2017-03-01 17:22:00,2017,3,Wednesday,17,Part Two,TAFT ST,42.3173029,-71.05793388,"(42.31730290, -71.05793388)",03,2017,2017.03,2017.1,Heroin
170236,I172016622,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,,2017-03-01 17:33:00,2017,3,Wednesday,17,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",03,2017,2017.03,2017.1,Heroin
170238,I172016620,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,,2017-03-01 17:32:00,2017,3,Wednesday,17,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",03,2017,2017.03,2017.1,Heroin
170275,I172016578,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B2,322,,2017-03-01 15:39:00,2017,3,Wednesday,15,Part Two,WARREN ST,42.31381471,-71.08368372,"(42.31381471, -71.08368372)",03,2017,2017.03,2017.1,Heroin
170326,I172016517,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,258,,2017-03-01 12:59:00,2017,3,Wednesday,12,Part Two,ARION ST,42.31592942,-71.06725306,"(42.31592942, -71.06725306)",03,2017,2017.03,2017.1,Heroin
170498,I172016336,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",E13, ,,2017-02-28 18:50:00,2017,2,Tuesday,18,Part Two,,,,"(0.00000000, 0.00000000)",02,2017,2017.02,2017.1,Heroin
170527,I172016311,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A1,115,,2018-03-07 06:00:00,2018,3,Wednesday,6,Part Two,BOYLSTON ST,42.3523119,-71.0637051,"(42.35231190, -71.06370510)",03,2018,2018.03,2018.1,Heroin
170545,I172016295,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",E18,518,,2017-02-28 17:39:00,2017,2,Tuesday,17,Part Two,HYDE PARK AVE,42.25332979,-71.12467152,"(42.25332979, -71.12467152)",02,2017,2017.02,2017.1,Heroin
170604,I172016229,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2, ,,2017-02-28 14:03:00,2017,2,Tuesday,14,Part Two,,,,"(0.00000000, 0.00000000)",02,2017,2017.02,2017.1,Heroin
171164,I172015631,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,E5, ,,2017-02-26 13:15:00,2017,2,Sunday,13,Part Two,,,,"(0.00000000, 0.00000000)",02,2017,2017.02,2017.1,Heroin
171178,I172015615,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C11,240,,2017-02-26 11:39:00,2017,2,Sunday,11,Part Two,CHASE ST,42.31840845,-71.05974267,"(42.31840845, -71.05974267)",02,2017,2017.02,2017.1,Heroin
171199,I172015595,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,A7,21,,2017-02-26 08:00:00,2017,2,Sunday,8,Part Two,PARIS ST,42.37442697,-71.03527876,"(42.37442697, -71.03527876)",02,2017,2017.02,2017.1,Heroin
171350,I172015439,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,E13,930,,2017-02-25 17:18:00,2017,2,Saturday,17,Part Two,COLUMBUS AVE,42.31525065,-71.09772652,"(42.31525065, -71.09772652)",02,2017,2017.02,2017.1,Heroin
171356,I172015437,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C6,189,,2017-02-25 17:20:00,2017,2,Saturday,17,Part Two,BUTTONWOOD ST,42.32250351,-71.05587546,"(42.32250351, -71.05587546)",02,2017,2017.02,2017.1,Heroin
171562,I172015221,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D4,161,,2017-02-24 20:45:00,2017,2,Friday,20,Part Two,TREMONT ST,42.345903,-71.06946322,"(42.34590300, -71.06946322)",02,2017,2017.02,2017.1,Heroin
171597,I172015193,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,E13,912,,2017-02-24 17:00:00,2017,2,Friday,17,Part Two,CENTRE ST,42.32283759,-71.10096723,"(42.32283759, -71.10096723)",02,2017,2017.02,2017.1,Heroin
171599,I172015191,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A1,115,,2017-02-24 19:26:00,2017,2,Friday,19,Part Two,BOYLSTON ST,42.3523119,-71.0637051,"(42.35231190, -71.06370510)",02,2017,2017.02,2017.1,Heroin
171612,I172015181,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",E13,572,,2017-02-24 18:30:00,2017,2,Friday,18,Part Two,WELD AVE,42.31468849,-71.09843548,"(42.31468849, -71.09843548)",02,2017,2017.02,2017.1,Heroin
171639,I172015155,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",A1, ,,2017-02-24 17:50:00,2017,2,Friday,17,Part Two,,,,"(0.00000000, 0.00000000)",02,2017,2017.02,2017.1,Heroin
171650,I172015146,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,,2017-02-24 17:56:49,2017,2,Friday,17,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",02,2017,2017.02,2017.1,Heroin
171651,I172015144,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,,2017-02-24 17:55:40,2017,2,Friday,17,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",02,2017,2017.02,2017.1,Heroin
171688,I172015103,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C6,177,,2017-02-24 15:00:00,2017,2,Friday,15,Part Two,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)",02,2017,2017.02,2017.1,Heroin
171935,I172014856,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C6, ,,2017-02-23 18:30:00,2017,2,Thursday,18,Part Two,,,,"(0.00000000, 0.00000000)",02,2017,2017.02,2017.1,Heroin
171937,I172014855,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,235,,2017-02-23 17:53:00,2017,2,Thursday,17,Part Two,BAKERSFIELD ST,42.31753832,-71.06078503,"(42.31753832, -71.06078503)",02,2017,2017.02,2017.1,Heroin
171953,I172014839,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",E13,304,,2017-02-23 17:45:00,2017,2,Thursday,17,Part Two,BRAGDON ST,42.31731834,-71.09678992,"(42.31731834, -71.09678992)",02,2017,2017.02,2017.1,Heroin
171966,I172014831,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,,2017-02-23 17:41:00,2017,2,Thursday,17,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",02,2017,2017.02,2017.1,Heroin
171973,I172014822,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,428,,2017-02-23 16:55:50,2017,2,Thursday,16,Part Two,BLUE HILL AVE,42.2832657,-71.09168904,"(42.28326570, -71.09168904)",02,2017,2017.02,2017.1,Heroin
171976,I172014818,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C6,177,,2017-02-23 16:19:00,2017,2,Thursday,16,Part Two,MASSACHUSETTS AVE,42.33152148,-71.07085307,"(42.33152148, -71.07085307)",02,2017,2017.02,2017.1,Heroin
172083,I172014708,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,351,,2017-02-23 11:04:00,2017,2,Thursday,11,Part Two,ADAMS ST,42.29963709,-71.05851176,"(42.29963709, -71.05851176)",02,2017,2017.02,2017.1,Heroin
172138,I172014649,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2, ,,2017-02-23 01:46:00,2017,2,Thursday,1,Part Two,,,,"(0.00000000, 0.00000000)",02,2017,2017.02,2017.1,Heroin
172171,I172014617,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,450,,2017-02-22 22:23:00,2017,2,Wednesday,22,Part Two,WHEATLAND AVE,42.29350272,-71.07344862,"(42.29350272, -71.07344862)",02,2017,2017.02,2017.1,Heroin
172211,I172014576,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C6,216,,2017-02-22 19:00:00,2017,2,Wednesday,19,Part Two,D ST,42.33557994,-71.0546686,"(42.33557994, -71.05466860)",02,2017,2017.02,2017.1,Heroin
172217,I172014571,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,,2017-02-22 19:17:00,2017,2,Wednesday,19,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",02,2017,2017.02,2017.1,Heroin
172218,I172014570,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,,2017-02-22 19:16:00,2017,2,Wednesday,19,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",02,2017,2017.02,2017.1,Heroin
172273,I172014512,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C11,335,,2017-02-22 16:09:00,2017,2,Wednesday,16,Part Two,COLEMAN ST,42.30776342,-71.06683062,"(42.30776342, -71.06683062)",02,2017,2017.02,2017.1,Heroin
172275,I172014508,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",E13,572,,2017-02-22 14:10:00,2017,2,Wednesday,14,Part Two,SCHOOL ST,42.31459425,-71.09948283,"(42.31459425, -71.09948283)",02,2017,2017.02,2017.1,Heroin
172286,I172014498,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,319,,2017-02-22 15:08:00,2017,2,Wednesday,15,Part Two,SEAVER ST,42.30715951,-71.08823566,"(42.30715951, -71.08823566)",02,2017,2017.02,2017.1,Heroin
172290,I172014498,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B2,319,,2017-02-22 15:08:00,2017,2,Wednesday,15,Part Two,SEAVER ST,42.30715951,-71.08823566,"(42.30715951, -71.08823566)",02,2017,2017.02,2017.1,Heroin
172462,I172014307,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B2, ,,2017-02-21 19:10:00,2017,2,Tuesday,19,Part Two,,,,"(0.00000000, 0.00000000)",02,2017,2017.02,2017.1,Heroin
172466,I172014304,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B2,183,,2017-02-21 19:00:00,2017,2,Tuesday,19,Part Two,ALEXANDER ST,42.31872501,-71.06908436,"(42.31872501, -71.06908436)",02,2017,2017.02,2017.1,Heroin
172489,I172014283,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,367,,2017-02-21 18:49:00,2017,2,Tuesday,18,Part Two,GIBSON ST,42.29755533,-71.0597091,"(42.29755533, -71.05970910)",02,2017,2017.02,2017.1,Heroin
172575,I172014185,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B2,316,,2017-02-21 16:40:00,2017,2,Tuesday,16,Part Two,SEAVER ST,42.31310635,-71.09464235,"(42.31310635, -71.09464235)",02,2017,2017.02,2017.1,Heroin
172605,I172014159,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D4,169,,2017-02-21 12:22:00,2017,2,Tuesday,12,Part Two,,,,"(0.00000000, 0.00000000)",02,2017,2017.02,2017.1,Heroin
172908,I172013842,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,258,,2017-02-20 11:01:00,2017,2,Monday,11,Part Two,ARION ST,42.31592942,-71.06725306,"(42.31592942, -71.06725306)",02,2017,2017.02,2017.1,Heroin
173019,I172013722,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",E13,581,,2017-02-19 20:10:00,2017,2,Sunday,20,Part Two,CENTRE ST,42.32291406,-71.10328402,"(42.32291406, -71.10328402)",02,2017,2017.02,2017.1,Heroin
173243,I172013463,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,E13,569,,2017-02-18 19:04:00,2017,2,Saturday,19,Part Two,BURNETT ST,42.3046919,-71.11040643,"(42.30469190, -71.11040643)",02,2017,2017.02,2017.1,Heroin
173260,I172013445,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,179,,2017-02-18 17:25:00,2017,2,Saturday,17,Part Two,MASSACHUSETTS AVE,42.332531,-71.07213,"(42.33253100, -71.07213000)",02,2017,2017.02,2017.1,Heroin
173270,I172013435,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,465,,2017-02-18 17:55:11,2017,2,Saturday,17,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)",02,2017,2017.02,2017.1,Heroin
173342,I172013370,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C11,236,,2017-02-18 13:47:00,2017,2,Saturday,13,Part Two,DORCHESTER AVE,42.31850987,-71.05673679,"(42.31850987, -71.05673679)",02,2017,2017.02,2017.1,Heroin
173349,I172013361,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",E5,710,,2017-02-18 13:40:00,2017,2,Saturday,13,Part Two,WASHINGTON ST,42.26716726,-71.15073491,"(42.26716726, -71.15073491)",02,2017,2017.02,2017.1,Heroin
173527,I172013170,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D4,171,,2017-02-17 17:45:00,2017,2,Friday,17,Part Two,HARRISON AVE,42.33511904,-71.0749171,"(42.33511904, -71.07491710)",02,2017,2017.02,2017.1,Heroin
173564,I172013141,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C11, ,,2017-02-17 17:25:00,2017,2,Friday,17,Part Two,,,,"(0.00000000, 0.00000000)",02,2017,2017.02,2017.1,Heroin
173592,I172013115,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,336,,2017-02-17 16:43:00,2017,2,Friday,16,Part Two,OLNEY ST,42.30545318,-71.06956313,"(42.30545318, -71.06956313)",02,2017,2017.02,2017.1,Heroin
173691,I172013012,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,397,,2017-02-17 09:37:00,2017,2,Friday,9,Part Two,WAINWRIGHT ST,42.29109897,-71.06739349,"(42.29109897, -71.06739349)",02,2017,2017.02,2017.1,Heroin
173732,I172012973,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,397,,2017-02-17 09:37:00,2017,2,Friday,9,Part Two,WAINWRIGHT ST,42.29109897,-71.06739349,"(42.29109897, -71.06739349)",02,2017,2017.02,2017.1,Heroin
173847,I172012851,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,D4,275,,2017-02-16 18:35:00,2017,2,Thursday,18,Part Two,WESTMINSTER ST,42.33550194,-71.08298053,"(42.33550194, -71.08298053)",02,2017,2017.02,2017.1,Heroin
173889,I172012811,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B2,258,,2017-02-16 17:18:00,2017,2,Thursday,17,Part Two,ARION ST,42.31592942,-71.06725306,"(42.31592942, -71.06725306)",02,2017,2017.02,2017.1,Heroin
173905,I172012794,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,D14,816,,2017-02-16 16:00:00,2017,2,Thursday,16,Part Two,WASHINGTON ST,42.349056,-71.1504985,"(42.34905600, -71.15049850)",02,2017,2017.02,2017.1,Heroin
174283,I172012380,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D4, ,,2017-02-15 11:20:00,2017,2,Wednesday,11,Part Two,,42.33362614,-71.07336417,"(42.33362614, -71.07336417)",02,2017,2017.02,2017.1,Heroin
174496,I172012155,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,E18,547,,2017-02-14 17:58:00,2017,2,Tuesday,17,Part Two,HALLRON ST,42.26846689,-71.12869578,"(42.26846689, -71.12869578)",02,2017,2017.02,2017.1,Heroin
174535,I172012116,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B2,311,,2017-02-14 15:50:00,2017,2,Tuesday,15,Part Two,SAVIN ST,42.31756529,-71.0821868,"(42.31756529, -71.08218680)",02,2017,2017.02,2017.1,Heroin
174797,I172011850,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11, ,,2017-02-13 17:47:00,2017,2,Monday,17,Part Two,,,,"(0.00000000, 0.00000000)",02,2017,2017.02,2017.1,Heroin
174803,I172011846,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,E18,501,,2017-02-13 17:14:00,2017,2,Monday,17,Part Two,HYDE PARK AVE,42.28271702,-71.11896225,"(42.28271702, -71.11896225)",02,2017,2017.02,2017.1,Heroin
174848,I172011798,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",A1,76,,2017-02-13 15:00:00,2017,2,Monday,15,Part Two,ANTHONY RIP VALENTI WAY,42.36476267,-71.05921763,"(42.36476267, -71.05921763)",02,2017,2017.02,2017.1,Heroin
174887,I172011765,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A15,41,,2017-02-13 13:23:00,2017,2,Monday,13,Part Two,VINE ST,42.37663167,-71.05593196,"(42.37663167, -71.05593196)",02,2017,2017.02,2017.1,Heroin
175316,I172011295,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,A1,93,,2017-02-11 10:39:00,2017,2,Saturday,10,Part Two,FANEUIL HALL SQ,42.36020464,-71.05620816,"(42.36020464, -71.05620816)",02,2017,2017.02,2017.1,Heroin
175570,I172011002,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C11,349,,2017-02-10 10:35:00,2017,2,Friday,10,Part Two,DORCHESTER AVE,42.30470399,-71.05908258,"(42.30470399, -71.05908258)",02,2017,2017.02,2017.1,Heroin
175820,I172010734,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C11,355,,2017-02-09 01:32:00,2017,2,Thursday,1,Part Two,PARK ST,42.29878438,-71.06011998,"(42.29878438, -71.06011998)",02,2017,2017.02,2017.1,Heroin
175877,I172010674,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,A1, ,,2017-02-08 19:15:00,2017,2,Wednesday,19,Part Two,,42.35234524,-71.06409756,"(42.35234524, -71.06409756)",02,2017,2017.02,2017.1,Heroin
176393,I172010140,1830,Drug Violation,DRUGS - SICK ASSIST - HEROIN,C11,823,,2017-02-06 23:24:00,2017,2,Monday,23,Part Two,WINDERMERE RD,42.31424363,-71.06258627,"(42.31424363, -71.06258627)",02,2017,2017.02,2017.1,Heroin
